Production_Date,Plant,Line,Shift,ECU_Serial_No,Product_Type,Supplier,Operator_ID,Cycle_Time_Sec,Programming_Time_Sec,Voltage_Test_V,Current_Test_A,Functional_Test_Score,Temperature_C,Humidity_Percent,Downtime_Minutes,Defect_Type,Status,Rework_Required,Production_Cost_EUR,Selling_Price_EUR
2023-08-02 14:00:00,Leipzig,ASSY-02,B,ECU105126,ADAS ECU,Infineon,OP0210,79.18,18.91,12.02,1.91,69,21.7,75,0,Solder Defect,Fail,Yes,96.87,159.67
2023-08-02 15:00:00,Stuttgart,EOL-01,C,ECU105127,Engine ECU,Hella,OP0265,97.99,35.28,12.05,1.84,91,15.0,73,15,Programming Error,Fail,Yes,132.34,193.57
2023-08-02 16:00:00,Wolfsburg,ASSY-02,A,ECU105128,ABS ECU,Valeo,OP0171,73.84,40.27,11.36,2.02,77,22.6,68,45,None,Pass,No,158.04,200.1
2023-08-02 17:00:00,Regensburg,SMT-02,C,ECU105129,ABS ECU,ZF,OP0001,105.19,24.12,12.07,1.41,76,28.0,65,0,None,Pass,No,132.19,219.26
2023-08-02 18:00:00,Leipzig,EOL-01,C,ECU105130,ABS ECU,Infineon,OP0209,82.38,38.9,12.02,1.74,74,22.3,43,30,None,Pass,No,101.52,133.16
2023-08-02 19:00:00,Ingolstadt,EOL-02,B,ECU105131,Engine ECU,Valeo,OP0241,93.78,38.91,12.68,1.78,65,18.8,36,15,None,Pass,No,91.17,142.6
2023-08-02 20:00:00,Munich,ASSY-01,B,ECU105132,ADAS ECU,Infineon,OP0072,78.17,42.26,12.06,1.92,85,16.6,73,15,None,Pass,No,103.79,126.12
2023-08-02 21:00:00,Munich,ASSY-01,A,ECU105133,Body ECU,Valeo,OP0273,84.83,36.75,11.94,2.08,71,25.6,71,20,None,Pass,No,142.07,217.52
2023-08-02 22:00:00,Nuremberg,EOL-01,B,ECU105134,Engine ECU,Valeo,OP0089,70.03,33.64,12.4,1.92,74,20.9,57,0,None,Pass,No,125.96,153.3
2023-08-02 23:00:00,Wolfsburg,SMT-03,C,ECU105135,Transmission ECU,Infineon,OP0020,114.1,35.04,11.83,1.84,81,34.1,44,0,None,Pass,No,104.5,158.94
2023-08-03 00:00:00,Leipzig,ASSY-01,A,ECU105136,Battery ECU,Bosch,OP0141,90.74,34.19,11.75,1.72,65,24.3,79,0,None,Pass,No,104.56,181.24
2023-08-03 01:00:00,Munich,EOL-02,C,ECU105137,Engine ECU,ZF,OP0175,78.06,28.0,11.9,1.94,77,20.1,59,0,None,Pass,No,79.86,111.77
2023-08-03 02:00:00,Bremen,SMT-03,B,ECU105138,Engine ECU,Infineon,OP0050,85.95,32.76,12.16,1.82,87,28.4,56,45,None,Pass,No,137.54,207.5
2023-08-03 03:00:00,Nuremberg,ASSY-01,A,ECU105139,ADAS ECU,Bosch,OP0094,96.29,37.96,12.59,1.71,92,34.2,32,0,None,Pass,No,74.25,121.43
2023-08-03 04:00:00,Leipzig,SMT-01,A,ECU105140,Engine ECU,Continental,OP0168,100.1,34.49,12.08,2.0,83,33.0,39,0,None,Pass,No,95.4,159.89
2023-08-03 05:00:00,Munich,SMT-01,B,ECU105141,Transmission ECU,Hella,OP0055,81.23,32.28,11.91,1.75,96,19.4,67,0,Programming Error,Fail,Yes,127.1,186.75
2023-08-03 06:00:00,Leipzig,EOL-01,A,ECU105142,ABS ECU,Infineon,OP0051,100.49,35.51,11.84,1.84,74,17.7,46,0,None,Pass,No,112.26,159.1
2023-08-03 07:00:00,Dresden,EOL-02,C,ECU105143,ABS ECU,Bosch,OP0270,89.8,30.6,11.46,1.63,82,17.5,73,0,None,Pass,No,116.36,180.08
2023-08-03 08:00:00,Wolfsburg,EOL-02,B,ECU105144,Engine ECU,Infineon,OP0145,77.64,35.99,11.51,1.88,72,27.5,51,10,None,Pass,No,120.74,165.09
2023-08-03 09:00:00,Hanover,ASSY-01,A,ECU105145,ABS ECU,Infineon,OP0077,84.15,37.65,11.99,1.87,80,22.5,46,30,None,Pass,No,114.96,193.74
2023-08-03 10:00:00,Bremen,SMT-02,A,ECU105146,Engine ECU,Infineon,OP0129,80.59,35.9,11.77,1.67,99,20.6,58,0,None,Pass,No,84.51,146.78
2023-08-03 11:00:00,Hanover,SMT-03,B,ECU105147,ABS ECU,Valeo,OP0111,118.17,28.92,12.0,1.96,81,28.1,74,0,None,Pass,No,151.23,197.96
2023-08-03 12:00:00,Bremen,ASSY-01,B,ECU105148,Engine ECU,Continental,OP0001,91.76,40.14,11.82,1.9,87,19.6,65,0,None,Pass,No,150.84,239.99
2023-08-03 13:00:00,Munich,EOL-01,A,ECU105149,ADAS ECU,ZF,OP0026,101.13,30.24,11.75,1.75,90,29.1,59,10,Programming Error,Fail,Yes,103.84,179.5
2023-08-03 14:00:00,Wolfsburg,SMT-03,B,ECU105150,Engine ECU,ZF,OP0116,108.0,35.2,11.61,1.74,87,19.0,61,0,None,Pass,No,43.82,68.38
2023-08-03 15:00:00,Stuttgart,ASSY-02,C,ECU105151,Transmission ECU,Infineon,OP0174,91.36,43.17,11.78,1.82,87,22.3,53,10,None,Pass,No,67.92,88.99
2023-08-03 16:00:00,Hanover,EOL-01,A,ECU105152,ABS ECU,Bosch,OP0013,104.15,24.82,12.63,2.1,71,30.9,31,5,None,Pass,No,86.74,116.52
2023-08-03 17:00:00,Dresden,ASSY-01,A,ECU105153,Engine ECU,Infineon,OP0034,90.42,29.96,11.88,1.69,76,24.6,67,0,None,Pass,No,57.88,77.01
2023-08-03 18:00:00,Bremen,SMT-02,C,ECU105154,Engine ECU,Valeo,OP0232,88.56,35.38,11.91,1.66,86,18.8,77,0,Programming Error,Fail,Yes,12.98,17.64
2023-08-03 19:00:00,Wolfsburg,ASSY-02,A,ECU105155,Body ECU,Valeo,OP0073,85.25,32.1,11.97,2.11,81,31.6,36,0,None,Pass,No,129.15,213.39
2023-08-03 20:00:00,Stuttgart,EOL-01,C,ECU105156,ADAS ECU,Infineon,OP0051,83.17,26.07,12.26,2.23,77,29.7,41,30,None,Pass,No,87.18,142.08
2023-08-03 21:00:00,Dresden,ASSY-01,A,ECU105157,Engine ECU,ZF,OP0211,97.89,35.28,12.09,1.63,78,31.2,49,0,Sensor Failure,Fail,Yes,111.32,170.36
2023-08-03 22:00:00,Ingolstadt,SMT-01,A,ECU105158,Engine ECU,Valeo,OP0215,74.04,21.8,11.95,1.81,71,15.5,33,0,None,Pass,No,103.15,132.37
2023-08-03 23:00:00,Stuttgart,EOL-02,A,ECU105159,Battery ECU,Hella,OP0041,72.56,48.07,11.93,1.54,83,25.5,70,5,None,Pass,No,102.59,155.75
2023-08-04 00:00:00,Leipzig,ASSY-01,A,ECU105160,Transmission ECU,Bosch,OP0094,103.32,40.29,11.88,1.68,71,20.5,70,0,None,Pass,No,143.98,174.22
2023-08-04 01:00:00,Munich,SMT-01,A,ECU105161,ABS ECU,Bosch,OP0189,107.47,29.79,11.45,1.75,91,21.0,71,0,None,Pass,No,115.68,143.32
2023-08-04 02:00:00,Wolfsburg,SMT-01,A,ECU105162,ADAS ECU,Valeo,OP0135,115.34,33.16,11.82,1.8,81,27.2,31,20,None,Pass,No,152.73,184.56
2023-08-04 03:00:00,Ingolstadt,EOL-01,A,ECU105163,ADAS ECU,ZF,OP0206,83.9,25.44,12.53,1.51,98,15.2,67,20,None,Pass,No,104.31,177.77
2023-08-04 04:00:00,Munich,ASSY-01,A,ECU105164,Engine ECU,Infineon,OP0002,64.11,43.16,12.43,1.77,75,24.8,59,5,None,Pass,No,113.91,173.56
2023-08-04 05:00:00,Nuremberg,EOL-02,B,ECU105165,Transmission ECU,Hella,OP0204,61.62,35.88,11.69,1.85,73,31.7,33,0,None,Pass,No,126.49,219.32
2023-08-04 06:00:00,Stuttgart,ASSY-01,C,ECU105166,Body ECU,Hella,OP0241,109.94,26.82,11.71,1.7,67,24.7,49,0,None,Pass,No,124.66,198.44
2023-08-04 07:00:00,Munich,SMT-01,C,ECU105167,ADAS ECU,Infineon,OP0258,103.02,32.78,12.56,2.0,87,29.5,54,10,None,Pass,No,88.66,148.35
2023-08-04 08:00:00,Stuttgart,SMT-03,B,ECU105168,Transmission ECU,Hella,OP0156,96.92,39.29,11.66,1.84,68,24.6,66,0,None,Pass,No,99.97,123.8
2023-08-04 09:00:00,Dresden,ASSY-02,C,ECU105169,ADAS ECU,Continental,OP0054,99.55,38.36,11.54,1.94,80,19.7,59,5,None,Pass,No,125.99,212.99
2023-08-04 10:00:00,Ingolstadt,SMT-02,A,ECU105170,Engine ECU,Valeo,OP0094,100.27,38.4,11.76,1.64,85,33.6,64,0,None,Pass,No,92.43,142.93
2023-08-04 11:00:00,Leipzig,ASSY-01,A,ECU105171,ABS ECU,Hella,OP0061,118.44,35.76,11.94,1.71,89,23.0,39,0,None,Pass,No,105.31,148.69
2023-08-04 12:00:00,Munich,ASSY-02,A,ECU105172,ADAS ECU,Valeo,OP0168,73.63,21.3,12.16,1.65,69,17.7,42,0,None,Pass,No,133.74,189.55
2023-08-04 13:00:00,Munich,ASSY-02,C,ECU105173,Engine ECU,ZF,OP0274,76.86,49.7,11.68,1.85,65,17.1,33,0,None,Pass,No,133.83,236.71
2023-08-04 14:00:00,Ingolstadt,SMT-03,C,ECU105174,ADAS ECU,ZF,OP0025,97.31,32.92,12.24,1.8,96,23.1,51,0,None,Pass,No,55.74,98.51
2023-08-04 15:00:00,Regensburg,ASSY-02,B,ECU105175,Engine ECU,Infineon,OP0048,101.55,37.08,11.8,1.57,84,28.4,72,0,None,Pass,No,132.27,214.03
2023-08-04 16:00:00,Hanover,ASSY-01,A,ECU105176,Engine ECU,ZF,OP0189,71.88,44.97,11.94,1.72,75,23.9,40,5,None,Pass,No,151.03,253.2
2023-08-04 17:00:00,Munich,EOL-01,B,ECU105177,Transmission ECU,Continental,OP0053,102.43,36.39,12.44,2.18,97,16.5,66,0,None,Pass,No,89.58,147.72
2023-08-04 18:00:00,Leipzig,EOL-01,A,ECU105178,Battery ECU,ZF,OP0241,83.35,43.82,12.54,1.38,100,24.4,43,5,None,Pass,No,157.92,263.44
2023-08-04 19:00:00,Hanover,ASSY-02,B,ECU105179,ADAS ECU,Valeo,OP0027,97.78,41.94,12.2,1.59,96,29.5,71,0,None,Pass,No,128.63,209.54
2023-08-04 20:00:00,Wolfsburg,ASSY-01,B,ECU105180,Body ECU,Bosch,OP0059,70.61,44.54,12.09,2.01,83,23.4,39,0,None,Pass,No,105.01,130.66
2023-08-04 21:00:00,Regensburg,ASSY-01,A,ECU105181,Transmission ECU,Bosch,OP0186,61.04,38.7,11.52,1.8,82,31.3,53,0,None,Pass,No,106.68,168.13
2023-08-04 22:00:00,Munich,SMT-01,A,ECU105182,Body ECU,Valeo,OP0141,98.61,33.12,12.47,2.02,100,19.8,60,0,None,Pass,No,114.58,177.75
2023-08-04 23:00:00,Nuremberg,SMT-03,C,ECU105183,Engine ECU,Bosch,OP0057,120.01,32.08,12.03,1.94,88,28.5,58,0,None,Pass,No,117.28,166.27
2023-08-05 00:00:00,Dresden,EOL-02,B,ECU105184,ADAS ECU,Hella,OP0195,90.62,45.9,12.04,2.15,96,26.4,48,0,None,Pass,No,155.97,210.62
2023-08-05 01:00:00,Nuremberg,SMT-02,A,ECU105185,ADAS ECU,Bosch,OP0106,117.38,33.95,11.98,1.42,73,26.6,76,0,None,Pass,No,95.9,154.05
2023-08-05 02:00:00,Bremen,EOL-02,B,ECU105186,ABS ECU,Continental,OP0280,69.34,40.79,11.96,1.8,88,26.2,67,0,None,Pass,No,141.17,169.55
2023-08-05 03:00:00,Wolfsburg,SMT-01,C,ECU105187,Engine ECU,ZF,OP0168,76.75,31.39,11.27,2.02,79,22.4,31,0,None,Pass,No,101.1,150.66
2023-08-05 04:00:00,Nuremberg,SMT-02,A,ECU105188,Body ECU,Bosch,OP0246,97.38,32.69,11.77,2.09,86,25.5,54,0,Programming Error,Fail,Yes,116.65,145.56
2023-08-05 05:00:00,Stuttgart,EOL-02,A,ECU105189,Engine ECU,Bosch,OP0214,98.07,36.06,11.9,1.73,98,21.9,51,0,None,Pass,No,96.94,121.69
2023-08-05 06:00:00,Wolfsburg,ASSY-01,B,ECU105190,ABS ECU,Infineon,OP0002,82.42,32.39,11.76,2.17,74,25.4,30,0,None,Pass,No,93.57,140.39
2023-08-05 07:00:00,Dresden,EOL-01,B,ECU105191,ABS ECU,Continental,OP0182,98.8,31.25,11.9,1.63,66,25.5,37,0,None,Pass,No,108.73,176.85
2023-08-05 08:00:00,Dresden,SMT-01,A,ECU105192,Engine ECU,Infineon,OP0183,81.94,33.23,11.67,1.77,71,22.8,70,10,None,Pass,No,124.68,189.18
2023-08-05 09:00:00,Hanover,EOL-02,A,ECU105193,Transmission ECU,Continental,OP0095,91.77,39.45,11.95,1.98,65,23.3,68,0,None,Pass,No,139.72,211.55
2023-08-05 10:00:00,Stuttgart,ASSY-02,A,ECU105194,Body ECU,Bosch,OP0156,95.23,32.02,11.92,1.89,73,16.9,31,0,None,Pass,No,70.17,87.44
2023-08-05 11:00:00,Regensburg,ASSY-02,B,ECU105195,Transmission ECU,Hella,OP0180,117.77,35.19,12.02,1.82,90,24.3,65,0,Solder Defect,Fail,Yes,102.39,166.6
2023-08-05 12:00:00,Dresden,SMT-02,A,ECU105196,ADAS ECU,Bosch,OP0097,76.82,45.22,12.55,1.82,79,27.0,38,0,None,Pass,No,79.58,104.59
2023-08-05 13:00:00,Munich,ASSY-01,B,ECU105197,ADAS ECU,Hella,OP0277,98.96,38.3,12.18,1.84,86,25.2,57,20,None,Pass,No,118.18,172.38
2023-08-05 14:00:00,Wolfsburg,EOL-01,C,ECU105198,Body ECU,Infineon,OP0238,102.72,42.97,11.88,2.36,87,24.7,36,0,None,Pass,No,114.52,192.49
2023-08-05 15:00:00,Stuttgart,SMT-02,C,ECU105199,ABS ECU,ZF,OP0298,124.32,36.68,12.43,1.82,67,16.8,43,45,None,Pass,No,87.7,156.55
2023-08-05 16:00:00,Wolfsburg,EOL-02,B,ECU105200,ADAS ECU,Valeo,OP0013,112.79,34.31,11.76,1.86,75,25.9,75,0,None,Pass,No,124.44,196.57
2023-08-05 17:00:00,Nuremberg,EOL-02,B,ECU105201,ADAS ECU,ZF,OP0182,100.26,44.19,12.18,1.92,86,17.9,47,0,None,Pass,No,95.09,144.89
2023-08-05 18:00:00,Bremen,EOL-01,C,ECU105202,Battery ECU,Bosch,OP0155,60.86,27.01,12.26,1.66,78,20.2,69,0,None,Pass,No,124.71,198.26
2023-08-05 19:00:00,Dresden,EOL-02,C,ECU105203,Transmission ECU,Bosch,OP0251,97.23,40.19,11.43,1.68,80,18.2,70,0,None,Pass,No,120.29,187.3
2023-08-05 20:00:00,Nuremberg,SMT-03,C,ECU105204,Engine ECU,Hella,OP0281,106.67,42.78,12.0,1.87,98,18.8,61,0,None,Pass,No,96.94,163.91
2023-08-05 21:00:00,Wolfsburg,EOL-01,A,ECU105205,Engine ECU,Continental,OP0177,73.67,25.98,11.87,1.57,69,24.7,30,0,None,Pass,No,102.36,180.18
2023-08-05 22:00:00,Regensburg,ASSY-02,A,ECU105206,Body ECU,Infineon,OP0071,77.02,31.16,12.17,1.67,72,17.2,52,0,None,Pass,No,92.02,123.53
2023-08-05 23:00:00,Ingolstadt,EOL-02,C,ECU105207,Engine ECU,Infineon,OP0084,117.27,36.48,11.94,1.84,66,17.8,69,0,None,Pass,No,100.65,135.15
2023-08-06 00:00:00,Hanover,EOL-02,C,ECU105208,Engine ECU,Infineon,OP0189,108.74,37.86,11.85,1.87,75,31.9,40,0,None,Pass,No,119.91,211.53
2023-08-06 01:00:00,Stuttgart,SMT-01,B,ECU105209,Engine ECU,Hella,OP0092,67.15,41.65,11.59,2.12,87,33.3,61,5,None,Pass,No,90.98,135.24
2023-08-06 02:00:00,Nuremberg,SMT-01,C,ECU105210,ABS ECU,Continental,OP0069,90.4,28.3,12.25,1.82,65,29.0,79,5,None,Pass,No,124.04,205.22
2023-08-06 03:00:00,Stuttgart,SMT-01,C,ECU105211,ADAS ECU,Continental,OP0164,89.84,30.78,11.83,1.79,74,22.5,53,5,None,Pass,No,117.34,170.66
2023-08-06 04:00:00,Wolfsburg,EOL-01,B,ECU105212,ADAS ECU,Continental,OP0179,113.8,44.59,11.65,1.12,70,29.7,34,20,None,Pass,No,90.6,151.54
2023-08-06 05:00:00,Dresden,ASSY-02,A,ECU105213,Battery ECU,Continental,OP0033,114.97,40.04,11.86,1.63,67,26.7,64,0,None,Pass,No,123.33,156.09
2023-08-06 06:00:00,Wolfsburg,EOL-01,B,ECU105214,ABS ECU,Bosch,OP0053,94.54,38.68,12.01,2.18,83,14.3,50,15,None,Pass,No,122.9,148.32
2023-08-06 07:00:00,Leipzig,ASSY-01,B,ECU105215,Engine ECU,Valeo,OP0216,74.94,35.02,11.9,1.43,93,29.8,49,15,Communication Failure,Fail,Yes,145.42,213.31
2023-08-06 08:00:00,Ingolstadt,ASSY-02,C,ECU105216,ADAS ECU,Infineon,OP0202,83.62,34.71,11.56,2.11,79,17.7,59,0,None,Pass,No,82.51,102.9
2023-08-06 09:00:00,Dresden,ASSY-02,B,ECU105217,Engine ECU,Valeo,OP0038,62.85,40.33,11.99,1.76,87,21.4,51,0,None,Pass,No,165.18,296.97
2023-08-06 10:00:00,Stuttgart,EOL-01,C,ECU105218,Battery ECU,ZF,OP0261,66.63,39.98,11.58,1.96,72,25.5,39,0,None,Pass,No,109.73,162.45
2023-08-06 11:00:00,Munich,EOL-01,C,ECU105219,ABS ECU,ZF,OP0031,130.49,35.62,11.73,1.81,89,25.5,35,0,None,Pass,No,107.84,142.45
2023-08-06 12:00:00,Stuttgart,SMT-01,A,ECU105220,Battery ECU,ZF,OP0288,85.41,27.35,11.73,2.19,88,25.9,42,0,None,Pass,No,94.07,163.65
2023-08-06 13:00:00,Ingolstadt,ASSY-02,A,ECU105221,ADAS ECU,Hella,OP0005,85.55,27.0,12.42,1.41,76,30.0,65,5,Sensor Failure,Fail,Yes,94.9,161.01
2023-08-06 14:00:00,Stuttgart,SMT-01,B,ECU105222,Transmission ECU,ZF,OP0179,87.96,39.91,12.08,1.95,65,25.4,41,10,None,Pass,No,85.41,144.38
2023-08-06 15:00:00,Wolfsburg,ASSY-01,A,ECU105223,Body ECU,Infineon,OP0054,91.69,37.44,11.99,2.17,68,24.8,36,0,None,Pass,No,112.61,148.42
2023-08-06 16:00:00,Wolfsburg,SMT-03,B,ECU105224,Battery ECU,ZF,OP0219,96.29,33.31,12.09,1.74,94,31.7,48,0,Solder Defect,Fail,Yes,112.57,199.5
2023-08-06 17:00:00,Munich,SMT-01,A,ECU105225,Body ECU,ZF,OP0284,75.98,26.1,12.22,1.92,98,23.6,74,0,None,Pass,No,96.4,130.32
2023-08-06 18:00:00,Leipzig,EOL-01,A,ECU105226,ADAS ECU,Bosch,OP0268,112.75,43.02,11.34,1.85,97,23.4,73,0,None,Pass,No,89.48,127.85
2023-08-06 19:00:00,Hanover,EOL-02,A,ECU105227,Body ECU,ZF,OP0200,80.16,31.32,11.92,1.69,94,26.2,51,0,None,Pass,No,115.92,169.96
2023-08-06 20:00:00,Stuttgart,SMT-02,A,ECU105228,Transmission ECU,Valeo,OP0273,64.36,32.74,11.85,1.69,77,34.0,34,0,None,Pass,No,121.33,202.94
2023-08-06 21:00:00,Leipzig,SMT-03,A,ECU105229,Transmission ECU,Bosch,OP0264,69.34,34.07,11.79,1.85,94,20.6,31,0,None,Pass,No,64.62,86.44
2023-08-06 22:00:00,Bremen,ASSY-01,C,ECU105230,ABS ECU,Continental,OP0226,89.81,27.85,11.74,1.49,83,15.4,40,0,None,Pass,No,114.86,199.22
2023-08-06 23:00:00,Wolfsburg,EOL-02,A,ECU105231,Engine ECU,Hella,OP0018,103.85,26.86,11.33,1.74,84,23.9,73,0,None,Pass,No,102.86,129.01
2023-08-07 00:00:00,Dresden,EOL-01,C,ECU105232,Engine ECU,Bosch,OP0243,102.01,36.15,11.83,1.52,68,31.0,34,0,None,Pass,No,137.05,245.77
2023-08-07 01:00:00,Wolfsburg,SMT-03,C,ECU105233,ABS ECU,Bosch,OP0117,109.2,42.76,12.02,1.69,87,26.9,73,0,None,Pass,No,137.93,244.96
2023-08-07 02:00:00,Ingolstadt,EOL-01,C,ECU105234,Transmission ECU,Valeo,OP0010,71.12,49.74,11.98,2.16,89,21.4,34,10,None,Pass,No,100.76,144.23
2023-08-07 03:00:00,Munich,SMT-01,B,ECU105235,Engine ECU,Infineon,OP0039,109.74,38.51,11.77,1.59,75,24.0,37,0,None,Pass,No,73.96,127.36
2023-08-07 04:00:00,Bremen,EOL-02,C,ECU105236,ADAS ECU,Infineon,OP0041,97.47,46.13,12.06,1.71,95,19.1,32,0,None,Pass,No,122.74,209.17
2023-08-07 05:00:00,Bremen,EOL-01,A,ECU105237,Body ECU,ZF,OP0108,85.2,38.76,12.1,1.7,76,15.1,42,10,None,Pass,No,102.06,161.71
2023-08-07 06:00:00,Munich,EOL-02,A,ECU105238,Transmission ECU,Continental,OP0044,78.8,42.26,11.86,1.94,98,22.6,48,0,None,Pass,No,71.97,118.3
2023-08-07 07:00:00,Wolfsburg,ASSY-01,C,ECU105239,ADAS ECU,Valeo,OP0197,76.14,34.9,12.01,1.85,94,19.0,31,60,None,Pass,No,73.21,127.28
2023-08-07 08:00:00,Nuremberg,SMT-02,A,ECU105240,Engine ECU,Valeo,OP0299,98.0,37.03,12.06,1.84,80,22.4,31,0,None,Pass,No,108.02,171.57
2023-08-07 09:00:00,Ingolstadt,SMT-01,C,ECU105241,Battery ECU,Bosch,OP0209,91.04,37.55,11.82,2.03,96,16.6,75,0,None,Pass,No,107.59,172.13
2023-08-07 10:00:00,Ingolstadt,SMT-01,B,ECU105242,Engine ECU,Continental,OP0176,62.74,35.68,12.1,1.61,100,32.6,63,5,None,Pass,No,104.14,137.44
2023-08-07 11:00:00,Hanover,EOL-02,B,ECU105243,Transmission ECU,Valeo,OP0275,85.49,33.08,11.61,1.63,82,28.7,65,0,Communication Failure,Fail,Yes,154.06,228.63
2023-08-07 12:00:00,Dresden,ASSY-01,A,ECU105244,Engine ECU,Infineon,OP0277,83.61,39.56,11.6,2.13,72,21.3,44,0,None,Pass,No,109.63,133.21
2023-08-07 13:00:00,Leipzig,ASSY-01,B,ECU105245,Engine ECU,Hella,OP0236,107.73,32.72,11.94,2.2,95,24.2,34,0,None,Pass,No,90.41,115.56
2023-08-07 14:00:00,Regensburg,SMT-03,B,ECU105246,Transmission ECU,Hella,OP0003,95.22,37.6,12.3,1.39,100,29.3,62,0,None,Pass,No,105.58,173.71
2023-08-07 15:00:00,Hanover,SMT-02,B,ECU105247,Transmission ECU,Valeo,OP0254,83.65,33.66,11.97,1.98,77,25.5,39,0,None,Pass,No,131.63,205.85
2023-08-07 16:00:00,Ingolstadt,EOL-01,B,ECU105248,ABS ECU,Bosch,OP0036,78.13,44.37,11.93,1.66,82,22.3,57,0,None,Pass,No,98.82,146.1
2023-08-07 17:00:00,Ingolstadt,SMT-03,A,ECU105249,Body ECU,Hella,OP0006,94.03,42.43,11.54,2.13,99,26.4,31,0,None,Pass,No,96.78,123.7
2023-08-07 18:00:00,Wolfsburg,EOL-01,A,ECU105250,ADAS ECU,Bosch,OP0020,80.47,31.59,12.27,1.82,91,22.7,79,0,None,Pass,No,93.38,157.4
2023-08-07 19:00:00,Nuremberg,EOL-01,A,ECU105251,Engine ECU,ZF,OP0291,68.19,33.42,12.22,1.36,70,23.3,67,0,None,Pass,No,156.24,215.12
2023-08-07 20:00:00,Bremen,EOL-01,A,ECU105252,Body ECU,ZF,OP0162,95.28,33.1,11.55,1.86,74,32.7,41,0,None,Pass,No,148.31,248.94
2023-08-07 21:00:00,Munich,SMT-03,A,ECU105253,Transmission ECU,Bosch,OP0238,88.84,35.99,12.32,1.92,71,26.1,77,5,None,Pass,No,115.15,198.17
2023-08-07 22:00:00,Hanover,SMT-01,A,ECU105254,Transmission ECU,Valeo,OP0047,87.23,22.43,11.78,1.83,80,23.6,35,0,None,Pass,No,107.95,156.21
2023-08-07 23:00:00,Ingolstadt,ASSY-01,B,ECU105255,ADAS ECU,ZF,OP0292,91.05,37.75,12.01,2.07,66,19.0,61,0,None,Pass,No,169.65,250.19
2023-08-08 00:00:00,Munich,SMT-01,B,ECU105256,Body ECU,Infineon,OP0016,98.21,26.73,12.48,2.02,89,26.7,33,5,None,Pass,No,134.69,190.98
2023-08-08 01:00:00,Leipzig,SMT-02,A,ECU105257,ADAS ECU,ZF,OP0108,70.34,31.56,11.6,1.83,90,29.2,39,0,None,Pass,No,114.12,178.17
2023-08-08 02:00:00,Wolfsburg,SMT-03,B,ECU105258,ABS ECU,Infineon,OP0177,77.61,38.77,11.98,1.39,90,29.8,52,0,None,Pass,No,102.86,149.95
2023-08-08 03:00:00,Hanover,SMT-02,B,ECU105259,ADAS ECU,Hella,OP0065,112.14,45.46,11.75,1.85,82,36.8,34,0,None,Pass,No,96.81,145.95
2023-08-08 04:00:00,Stuttgart,ASSY-01,B,ECU105260,Battery ECU,Valeo,OP0063,106.71,34.17,11.45,1.76,84,19.1,39,0,None,Pass,No,141.35,244.28
2023-08-08 05:00:00,Regensburg,ASSY-01,B,ECU105261,Engine ECU,Bosch,OP0073,120.55,37.59,11.82,1.78,92,14.0,43,0,None,Pass,No,116.74,148.88
2023-08-08 06:00:00,Leipzig,ASSY-02,A,ECU105262,Engine ECU,ZF,OP0204,101.89,28.2,11.59,1.68,67,29.0,34,0,None,Pass,No,66.67,80.03
2023-08-08 07:00:00,Munich,SMT-02,A,ECU105263,Body ECU,Valeo,OP0254,100.57,32.85,11.99,1.46,100,18.0,34,0,None,Pass,No,93.47,168.24
2023-08-08 08:00:00,Nuremberg,SMT-01,A,ECU105264,Engine ECU,ZF,OP0060,88.7,30.17,12.36,1.59,65,18.2,70,0,None,Pass,No,138.07,238.72
2023-08-08 09:00:00,Ingolstadt,EOL-02,A,ECU105265,Transmission ECU,Hella,OP0101,67.55,36.33,11.97,1.99,74,26.8,65,45,None,Pass,No,130.28,168.81
2023-08-08 10:00:00,Stuttgart,SMT-02,B,ECU105266,Engine ECU,Valeo,OP0017,100.21,28.65,11.61,2.01,95,25.6,75,0,None,Pass,No,121.01,186.86
2023-08-08 11:00:00,Ingolstadt,SMT-03,C,ECU105267,Transmission ECU,Continental,OP0195,88.78,41.94,11.62,2.13,84,20.8,39,0,None,Pass,No,86.47,120.27
2023-08-08 12:00:00,Regensburg,ASSY-01,A,ECU105268,ABS ECU,Hella,OP0251,64.57,30.85,12.15,1.75,72,19.9,63,5,None,Pass,No,91.29,117.71
2023-08-08 13:00:00,Wolfsburg,ASSY-01,B,ECU105269,Engine ECU,Bosch,OP0038,98.71,33.55,12.35,1.79,71,24.2,43,0,None,Pass,No,117.85,189.04
2023-08-08 14:00:00,Stuttgart,SMT-02,C,ECU105270,Transmission ECU,Valeo,OP0285,106.82,30.59,12.15,1.62,99,21.6,77,5,None,Pass,No,128.23,229.71
2023-08-08 15:00:00,Munich,SMT-02,A,ECU105271,Body ECU,Infineon,OP0031,77.94,27.4,11.24,1.84,84,24.6,64,30,Solder Defect,Fail,Yes,97.21,138.72
2023-08-08 16:00:00,Stuttgart,EOL-01,C,ECU105272,Engine ECU,ZF,OP0181,84.4,25.23,11.66,1.79,67,19.0,69,5,None,Pass,No,96.4,173.18
2023-08-08 17:00:00,Regensburg,SMT-02,A,ECU105273,ABS ECU,Infineon,OP0282,95.52,20.77,12.1,1.52,75,19.6,53,10,Component Missing,Fail,Yes,143.56,202.96
